nohup: ignoring input
Using device: cpu
Architecture: 8 concrete rules → 4 abstract rules
Architecture: 8 concrete rules → 4 abstract rules
======================================================================
LOGIC EXPERIMENTS 2: Hierarchical Architecture
- Layer 1: 8 concrete pattern detectors (forced constants)
- Layer 2: 4 abstract rules with variables (compose L1)
- Learning rate: 0.001
- Target network sync every 50 episodes
======================================================================
Episode    50 | Reward:  -9.943 | Epsilon: 0.7783
Episode 96600 | Reward:  -2.618 | Epsilon: 0.0100 | Loss: 87.2040
Episode 96650 | Reward:  -3.867 | Epsilon: 0.0100 | Loss: 85.4944
Episode 96700 | Reward:  -5.090 | Epsilon: 0.0100 | Loss: 43.9711
Episode 96750 | Reward:  -5.586 | Epsilon: 0.0100 | Loss: 64.4192
Episode 96800 | Reward:  -7.686 | Epsilon: 0.0100 | Loss: 61.9715
Episode 96850 | Reward:  -5.738 | Epsilon: 0.0100 | Loss: 88.5711
Episode 96900 | Reward:   0.426 | Epsilon: 0.0100 | Loss: 88.0545
Episode 96950 | Reward:  -2.200 | Epsilon: 0.0100 | Loss: 65.1949
Episode 97000 | Reward:  -4.817 | Epsilon: 0.0100 | Loss: 82.6820
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:19).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:19)
Episode 97050 | Reward:  -5.482 | Epsilon: 0.0100 | Loss: 74.8553
Episode 97100 | Reward: -11.226 | Epsilon: 0.0100 | Loss: 71.6816
Episode 97150 | Reward:  -4.565 | Epsilon: 0.0100 | Loss: 60.5246
Episode 97200 | Reward:  -3.405 | Epsilon: 0.0100 | Loss: 68.5528
Episode 97250 | Reward:  -6.116 | Epsilon: 0.0100 | Loss: 62.8907
Episode 97300 | Reward:  -5.547 | Epsilon: 0.0100 | Loss: 65.5931
Episode 97350 | Reward:  -5.838 | Epsilon: 0.0100 | Loss: 88.9958
Episode 97400 | Reward:  -5.597 | Epsilon: 0.0100 | Loss: 63.2040
Episode 97450 | Reward:  -5.512 | Epsilon: 0.0100 | Loss: 93.2867
Episode 97500 | Reward:  -2.872 | Epsilon: 0.0100 | Loss: 72.9894
Episode 97550 | Reward:  -5.451 | Epsilon: 0.0100 | Loss: 85.0792
Episode 97600 | Reward:  -8.157 | Epsilon: 0.0100 | Loss: 79.3986
Episode 97650 | Reward:  -8.088 | Epsilon: 0.0100 | Loss: 60.9727
Episode 97700 | Reward:  -7.299 | Epsilon: 0.0100 | Loss: 52.8835
Episode 97750 | Reward:  -4.545 | Epsilon: 0.0100 | Loss: 125.3680
Episode 97800 | Reward:  -1.847 | Epsilon: 0.0100 | Loss: 91.1377
Episode 97850 | Reward:  -1.343 | Epsilon: 0.0100 | Loss: 96.6051
Episode 97900 | Reward:  -2.180 | Epsilon: 0.0100 | Loss: 47.6121
Episode 97950 | Reward:  -3.315 | Epsilon: 0.0100 | Loss: 118.4285
Episode 98000 | Reward:   0.362 | Epsilon: 0.0100 | Loss: 78.6184
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:21).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:21)
Episode 98050 | Reward:  -4.833 | Epsilon: 0.0100 | Loss: 118.4977
Episode 98100 | Reward:  -4.287 | Epsilon: 0.0100 | Loss: 89.3806
Episode 98150 | Reward:  -1.825 | Epsilon: 0.0100 | Loss: 90.7836
Episode 98200 | Reward:  -4.037 | Epsilon: 0.0100 | Loss: 52.4110
Episode 98250 | Reward:  -3.442 | Epsilon: 0.0100 | Loss: 93.4128
Episode 98300 | Reward:  -0.511 | Epsilon: 0.0100 | Loss: 84.7782
Episode 98350 | Reward:  -4.013 | Epsilon: 0.0100 | Loss: 43.8393
Episode 98400 | Reward:  -2.360 | Epsilon: 0.0100 | Loss: 50.0795
Episode 98450 | Reward:  -1.700 | Epsilon: 0.0100 | Loss: 88.6518
Episode 98500 | Reward:  -2.526 | Epsilon: 0.0100 | Loss: 56.8608
Episode 98550 | Reward:  -9.016 | Epsilon: 0.0100 | Loss: 77.1467
Episode 98600 | Reward:  -6.465 | Epsilon: 0.0100 | Loss: 73.6688
Episode 98650 | Reward:  -2.560 | Epsilon: 0.0100 | Loss: 108.1555
Episode 98700 | Reward:  -5.459 | Epsilon: 0.0100 | Loss: 67.7031
Episode 98750 | Reward:  -3.905 | Epsilon: 0.0100 | Loss: 68.5652
Episode 98800 | Reward:  -9.114 | Epsilon: 0.0100 | Loss: 78.0423
Episode 98850 | Reward:  -4.571 | Epsilon: 0.0100 | Loss: 60.0883
Episode 98900 | Reward:  -3.806 | Epsilon: 0.0100 | Loss: 69.1210
Episode 98950 | Reward:  -5.046 | Epsilon: 0.0100 | Loss: 92.7688
Episode 99000 | Reward:  -5.251 | Epsilon: 0.0100 | Loss: 79.7595
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:22).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:22)
Episode 99050 | Reward:  -0.809 | Epsilon: 0.0100 | Loss: 82.7566
Episode 99100 | Reward:  -2.173 | Epsilon: 0.0100 | Loss: 57.5686
Episode 99150 | Reward:  -5.491 | Epsilon: 0.0100 | Loss: 90.4658
Episode 99200 | Reward:   0.565 | Epsilon: 0.0100 | Loss: 68.9948
Episode 99250 | Reward:  -2.247 | Epsilon: 0.0100 | Loss: 82.0103
Episode 99300 | Reward:  -5.608 | Epsilon: 0.0100 | Loss: 123.1530
Episode 99350 | Reward:  -4.500 | Epsilon: 0.0100 | Loss: 70.0705
Episode 99400 | Reward:  -2.855 | Epsilon: 0.0100 | Loss: 82.6753
Episode 99450 | Reward:   1.103 | Epsilon: 0.0100 | Loss: 73.7135
Episode 99500 | Reward:  -5.129 | Epsilon: 0.0100 | Loss: 104.2770
Episode 99550 | Reward:  -4.757 | Epsilon: 0.0100 | Loss: 83.3911
Episode 99600 | Reward:  -9.428 | Epsilon: 0.0100 | Loss: 79.2560
Episode 99650 | Reward:  -7.688 | Epsilon: 0.0100 | Loss: 100.3258
Episode 99700 | Reward:  -6.285 | Epsilon: 0.0100 | Loss: 84.9488
Episode 99750 | Reward:  -5.595 | Epsilon: 0.0100 | Loss: 93.9996
Episode 99800 | Reward:  -4.479 | Epsilon: 0.0100 | Loss: 70.2142
Episode 99850 | Reward:  -0.737 | Epsilon: 0.0100 | Loss: 79.9059
Episode 99900 | Reward:  -6.507 | Epsilon: 0.0100 | Loss: 110.7440
Episode 99950 | Reward:  -2.755 | Epsilon: 0.0100 | Loss: 95.6109
Episode 100000 | Reward:  -5.690 | Epsilon: 0.0100 | Loss: 103.2244
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:24).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:24)
Episode 100050 | Reward:  -6.154 | Epsilon: 0.0100 | Loss: 62.1671
Episode 100100 | Reward:  -7.364 | Epsilon: 0.0100 | Loss: 85.0123
Episode 100150 | Reward:  -6.101 | Epsilon: 0.0100 | Loss: 59.5472
Episode 100200 | Reward:  -4.894 | Epsilon: 0.0100 | Loss: 86.9184
Episode 100250 | Reward:  -6.620 | Epsilon: 0.0100 | Loss: 101.6038
Episode 100300 | Reward:  -3.335 | Epsilon: 0.0100 | Loss: 43.8955
Episode 100350 | Reward:  -5.128 | Epsilon: 0.0100 | Loss: 107.7074
Episode 100400 | Reward:  -6.356 | Epsilon: 0.0100 | Loss: 70.7054
Episode 100450 | Reward:  -3.806 | Epsilon: 0.0100 | Loss: 100.2839
Episode 100500 | Reward:  -6.161 | Epsilon: 0.0100 | Loss: 81.9085
Episode 100550 | Reward:  -6.224 | Epsilon: 0.0100 | Loss: 73.5148
Episode 100600 | Reward:  -7.384 | Epsilon: 0.0100 | Loss: 79.0523
Episode 100650 | Reward:  -3.141 | Epsilon: 0.0100 | Loss: 75.4508
Episode 100700 | Reward:  -6.800 | Epsilon: 0.0100 | Loss: 78.8793
Episode 100750 | Reward:  -5.183 | Epsilon: 0.0100 | Loss: 85.4786
Episode 100800 | Reward:  -5.083 | Epsilon: 0.0100 | Loss: 90.1363
Episode 100850 | Reward:  -3.826 | Epsilon: 0.0100 | Loss: 91.9000
Episode 100900 | Reward:  -6.083 | Epsilon: 0.0100 | Loss: 72.8997
Episode 100950 | Reward:  -4.529 | Epsilon: 0.0100 | Loss: 80.9814
Episode 101000 | Reward:  -1.648 | Epsilon: 0.0100 | Loss: 69.9931
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:25).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:25)
Episode 101050 | Reward:  -7.567 | Epsilon: 0.0100 | Loss: 56.1610
Episode 101100 | Reward:  -1.339 | Epsilon: 0.0100 | Loss: 97.4518
Episode 101150 | Reward:  -2.589 | Epsilon: 0.0100 | Loss: 81.7248
Episode 101200 | Reward:  -2.025 | Epsilon: 0.0100 | Loss: 70.8610
Episode 101250 | Reward:  -3.427 | Epsilon: 0.0100 | Loss: 114.5858
Episode 101300 | Reward:  -6.773 | Epsilon: 0.0100 | Loss: 85.5550
Episode 101350 | Reward:  -7.481 | Epsilon: 0.0100 | Loss: 81.4758
Episode 101400 | Reward:  -4.722 | Epsilon: 0.0100 | Loss: 61.9360
Episode 101450 | Reward:  -6.424 | Epsilon: 0.0100 | Loss: 86.4295
Episode 101500 | Reward:  -4.777 | Epsilon: 0.0100 | Loss: 95.6007
Episode 101550 | Reward:  -4.997 | Epsilon: 0.0100 | Loss: 47.0601
Episode 101600 | Reward:  -3.397 | Epsilon: 0.0100 | Loss: 117.4329
Episode 101650 | Reward:  -6.222 | Epsilon: 0.0100 | Loss: 81.7566
Episode 101700 | Reward:   0.188 | Epsilon: 0.0100 | Loss: 85.4373
Episode 101750 | Reward:  -0.475 | Epsilon: 0.0100 | Loss: 78.2227
Episode 101800 | Reward:  -4.597 | Epsilon: 0.0100 | Loss: 67.9592
Episode 101850 | Reward:  -4.431 | Epsilon: 0.0100 | Loss: 106.9497
Episode 101900 | Reward:  -4.740 | Epsilon: 0.0100 | Loss: 89.7197
Episode 101950 | Reward:  -0.088 | Epsilon: 0.0100 | Loss: 80.4659
Episode 102000 | Reward:  -3.879 | Epsilon: 0.0100 | Loss: 93.0271
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:26).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:26)
Episode 102050 | Reward:  -5.602 | Epsilon: 0.0100 | Loss: 98.3285
Episode 102100 | Reward:  -3.491 | Epsilon: 0.0100 | Loss: 92.2150
Episode 102150 | Reward:   0.107 | Epsilon: 0.0100 | Loss: 71.3600
Episode 102200 | Reward:  -6.341 | Epsilon: 0.0100 | Loss: 84.1682
Episode 102250 | Reward:  -6.158 | Epsilon: 0.0100 | Loss: 83.1938
Episode 102300 | Reward:  -4.750 | Epsilon: 0.0100 | Loss: 102.7332
Episode 102350 | Reward:  -6.741 | Epsilon: 0.0100 | Loss: 76.9905
Episode 102400 | Reward:  -8.111 | Epsilon: 0.0100 | Loss: 92.8082
Episode 102450 | Reward:  -6.219 | Epsilon: 0.0100 | Loss: 82.4241
Episode 102500 | Reward:  -6.731 | Epsilon: 0.0100 | Loss: 87.6726
Episode 102550 | Reward:  -2.940 | Epsilon: 0.0100 | Loss: 85.4359
Episode 102600 | Reward:  -7.689 | Epsilon: 0.0100 | Loss: 71.4006
Episode 102650 | Reward:  -6.727 | Epsilon: 0.0100 | Loss: 65.8103
Episode 102700 | Reward:  -5.961 | Epsilon: 0.0100 | Loss: 90.2810
Episode 102750 | Reward:  -4.213 | Epsilon: 0.0100 | Loss: 63.7802
Episode 102800 | Reward:  -4.225 | Epsilon: 0.0100 | Loss: 68.5195
Episode 102850 | Reward:  -3.986 | Epsilon: 0.0100 | Loss: 79.0328
Episode 102900 | Reward:  -7.764 | Epsilon: 0.0100 | Loss: 108.6396
Episode 102950 | Reward:  -5.804 | Epsilon: 0.0100 | Loss: 48.8567
Episode 103000 | Reward:  -8.032 | Epsilon: 0.0100 | Loss: 97.9468
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:28).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:28)
Episode 103050 | Reward:  -5.397 | Epsilon: 0.0100 | Loss: 73.7710
Episode 103100 | Reward:  -5.625 | Epsilon: 0.0100 | Loss: 65.0333
Episode 103150 | Reward:  -8.016 | Epsilon: 0.0100 | Loss: 92.5731
Episode 103200 | Reward:  -4.953 | Epsilon: 0.0100 | Loss: 102.7443
Episode 103250 | Reward:  -8.239 | Epsilon: 0.0100 | Loss: 91.8859
Episode 103300 | Reward:  -7.644 | Epsilon: 0.0100 | Loss: 88.3479
Episode 103350 | Reward:  -4.777 | Epsilon: 0.0100 | Loss: 94.2355
Episode 103400 | Reward:  -9.844 | Epsilon: 0.0100 | Loss: 112.0488
Episode 103450 | Reward:  -8.484 | Epsilon: 0.0100 | Loss: 99.9274
Episode 103500 | Reward:  -6.736 | Epsilon: 0.0100 | Loss: 119.2872
Episode 103550 | Reward:  -4.326 | Epsilon: 0.0100 | Loss: 90.3467
Episode 103600 | Reward:  -6.865 | Epsilon: 0.0100 | Loss: 104.0573
Episode 103650 | Reward:  -4.801 | Epsilon: 0.0100 | Loss: 87.2595
Episode 103700 | Reward:  -1.354 | Epsilon: 0.0100 | Loss: 98.7683
Episode 103750 | Reward:  -3.477 | Epsilon: 0.0100 | Loss: 111.4454
Episode 103800 | Reward:  -1.840 | Epsilon: 0.0100 | Loss: 74.7042
Episode 103850 | Reward:  -3.853 | Epsilon: 0.0100 | Loss: 93.9959
Episode 103900 | Reward:  -3.711 | Epsilon: 0.0100 | Loss: 66.6735
Episode 103950 | Reward:  -4.654 | Epsilon: 0.0100 | Loss: 94.6474
Episode 104000 | Reward:  -2.305 | Epsilon: 0.0100 | Loss: 79.3933
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:29).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:29)
Episode 104050 | Reward:  -6.423 | Epsilon: 0.0100 | Loss: 94.9017
Episode 104100 | Reward:  -6.164 | Epsilon: 0.0100 | Loss: 68.0826
Episode 104150 | Reward:  -6.584 | Epsilon: 0.0100 | Loss: 91.9141
Episode 104200 | Reward:  -3.003 | Epsilon: 0.0100 | Loss: 67.8643
Episode 104250 | Reward:  -2.349 | Epsilon: 0.0100 | Loss: 80.5490
Episode 104300 | Reward:  -1.695 | Epsilon: 0.0100 | Loss: 68.9219
Episode 104350 | Reward:   0.505 | Epsilon: 0.0100 | Loss: 72.4126
Episode 104400 | Reward:  -3.089 | Epsilon: 0.0100 | Loss: 76.7481
Episode 104450 | Reward:  -3.469 | Epsilon: 0.0100 | Loss: 66.6874
Episode 104500 | Reward:  -5.818 | Epsilon: 0.0100 | Loss: 88.3611
Episode 104550 | Reward:  -5.240 | Epsilon: 0.0100 | Loss: 66.4522
Episode 104600 | Reward:  -6.782 | Epsilon: 0.0100 | Loss: 74.0704
Episode 104650 | Reward:  -7.804 | Epsilon: 0.0100 | Loss: 97.4840
Episode 104700 | Reward:  -5.772 | Epsilon: 0.0100 | Loss: 56.7852
Episode 104750 | Reward:  -7.624 | Epsilon: 0.0100 | Loss: 103.5407
Episode 104800 | Reward:  -9.117 | Epsilon: 0.0100 | Loss: 117.8339
Episode 104850 | Reward:  -7.915 | Epsilon: 0.0100 | Loss: 96.7173
Episode 104900 | Reward:  -9.501 | Epsilon: 0.0100 | Loss: 73.3002
Episode 104950 | Reward:  -8.109 | Epsilon: 0.0100 | Loss: 83.0024
Episode 105000 | Reward:  -7.576 | Epsilon: 0.0100 | Loss: 119.0175
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:31).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:31)
Episode 105050 | Reward:  -8.402 | Epsilon: 0.0100 | Loss: 88.1913
Episode 105100 | Reward:  -8.396 | Epsilon: 0.0100 | Loss: 89.2266
Episode 105150 | Reward:  -6.163 | Epsilon: 0.0100 | Loss: 63.9331
Episode 105200 | Reward: -10.967 | Epsilon: 0.0100 | Loss: 87.4388
Episode 105250 | Reward:  -7.165 | Epsilon: 0.0100 | Loss: 71.1161
Episode 105300 | Reward:  -6.190 | Epsilon: 0.0100 | Loss: 84.4816
Episode 105350 | Reward:  -5.408 | Epsilon: 0.0100 | Loss: 87.7255
Episode 105400 | Reward:  -7.616 | Epsilon: 0.0100 | Loss: 112.9691
Episode 105450 | Reward:  -5.110 | Epsilon: 0.0100 | Loss: 86.3981
Episode 105500 | Reward:  -9.463 | Epsilon: 0.0100 | Loss: 51.6317
Episode 105550 | Reward:  -5.974 | Epsilon: 0.0100 | Loss: 59.1758
Episode 105600 | Reward:  -9.480 | Epsilon: 0.0100 | Loss: 74.3230
Episode 105650 | Reward:  -4.201 | Epsilon: 0.0100 | Loss: 51.6553
Episode 105700 | Reward:  -8.146 | Epsilon: 0.0100 | Loss: 84.1737
Episode 105750 | Reward:  -3.047 | Epsilon: 0.0100 | Loss: 73.2817
Episode 105800 | Reward:  -4.681 | Epsilon: 0.0100 | Loss: 100.2643
Episode 105850 | Reward:  -5.394 | Epsilon: 0.0100 | Loss: 109.8542
Episode 105900 | Reward:  -4.749 | Epsilon: 0.0100 | Loss: 73.3169
Episode 105950 | Reward:  -4.669 | Epsilon: 0.0100 | Loss: 75.8440
Episode 106000 | Reward:  -4.817 | Epsilon: 0.0100 | Loss: 64.8085
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:32).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:32)
Episode 106050 | Reward:  -4.647 | Epsilon: 0.0100 | Loss: 115.4616
Episode 106100 | Reward:  -7.007 | Epsilon: 0.0100 | Loss: 57.0291
Episode 106150 | Reward:  -1.992 | Epsilon: 0.0100 | Loss: 86.4828
Episode 106200 | Reward:  -8.153 | Epsilon: 0.0100 | Loss: 80.1218
Episode 106250 | Reward:  -5.262 | Epsilon: 0.0100 | Loss: 97.4414
Episode 106300 | Reward:  -1.536 | Epsilon: 0.0100 | Loss: 82.4651
Episode 106350 | Reward: -10.766 | Epsilon: 0.0100 | Loss: 88.1730
Episode 106400 | Reward:  -8.932 | Epsilon: 0.0100 | Loss: 116.7097
Episode 106450 | Reward:  -3.483 | Epsilon: 0.0100 | Loss: 115.5619
Episode 106500 | Reward:  -5.156 | Epsilon: 0.0100 | Loss: 85.5454
Episode 106550 | Reward:  -6.628 | Epsilon: 0.0100 | Loss: 76.1429
Episode 106600 | Reward:  -6.382 | Epsilon: 0.0100 | Loss: 88.0952
Episode 106650 | Reward:  -3.056 | Epsilon: 0.0100 | Loss: 83.1950
Episode 106700 | Reward:  -2.309 | Epsilon: 0.0100 | Loss: 49.4219
Episode 106750 | Reward:  -5.954 | Epsilon: 0.0100 | Loss: 65.6577
Episode 106800 | Reward:  -1.697 | Epsilon: 0.0100 | Loss: 65.4317
Episode 106850 | Reward:  -5.782 | Epsilon: 0.0100 | Loss: 54.7250
Episode 106900 | Reward:  -2.891 | Epsilon: 0.0100 | Loss: 95.3431
Episode 106950 | Reward:  -5.634 | Epsilon: 0.0100 | Loss: 49.7384
Episode 107000 | Reward:  -3.573 | Epsilon: 0.0100 | Loss: 90.9721
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:34).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:34)
Episode 107050 | Reward:  -0.409 | Epsilon: 0.0100 | Loss: 82.6307
Episode 107100 | Reward:  -5.845 | Epsilon: 0.0100 | Loss: 69.6354
Episode 107150 | Reward:  -4.015 | Epsilon: 0.0100 | Loss: 93.2747
Episode 107200 | Reward:  -4.399 | Epsilon: 0.0100 | Loss: 70.6007
Episode 107250 | Reward:   0.179 | Epsilon: 0.0100 | Loss: 104.1018
Episode 107300 | Reward:  -1.911 | Epsilon: 0.0100 | Loss: 91.9281
Episode 107350 | Reward:  -4.625 | Epsilon: 0.0100 | Loss: 60.9110
Episode 107400 | Reward:  -3.045 | Epsilon: 0.0100 | Loss: 104.6509
Episode 107450 | Reward:  -1.073 | Epsilon: 0.0100 | Loss: 128.1325
Episode 107500 | Reward:  -4.697 | Epsilon: 0.0100 | Loss: 58.9645
Episode 107550 | Reward:  -6.444 | Epsilon: 0.0100 | Loss: 65.9480
Episode 107600 | Reward:  -8.099 | Epsilon: 0.0100 | Loss: 95.6243
Episode 107650 | Reward:  -8.856 | Epsilon: 0.0100 | Loss: 66.1477
Episode 107700 | Reward:  -7.966 | Epsilon: 0.0100 | Loss: 74.8905
Episode 107750 | Reward:  -2.231 | Epsilon: 0.0100 | Loss: 133.4021
Episode 107800 | Reward:  -2.594 | Epsilon: 0.0100 | Loss: 68.2073
Episode 107850 | Reward:   0.556 | Epsilon: 0.0100 | Loss: 110.8444
Episode 107900 | Reward:  -5.080 | Epsilon: 0.0100 | Loss: 68.9113
Episode 107950 | Reward:  -7.995 | Epsilon: 0.0100 | Loss: 101.8757
Episode 108000 | Reward:  -4.132 | Epsilon: 0.0100 | Loss: 70.3689
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:35).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:35)
Episode 108050 | Reward:  -7.506 | Epsilon: 0.0100 | Loss: 63.1026
Episode 108100 | Reward:  -5.596 | Epsilon: 0.0100 | Loss: 54.1001
Episode 108150 | Reward:  -1.937 | Epsilon: 0.0100 | Loss: 93.9215
Episode 108200 | Reward:  -1.970 | Epsilon: 0.0100 | Loss: 61.9964
Episode 108250 | Reward:  -0.911 | Epsilon: 0.0100 | Loss: 97.3801
Episode 108300 | Reward:  -0.265 | Epsilon: 0.0100 | Loss: 84.5121
Episode 108350 | Reward:  -7.798 | Epsilon: 0.0100 | Loss: 142.9765
Episode 108400 | Reward:  -4.825 | Epsilon: 0.0100 | Loss: 66.5269
Episode 108450 | Reward:  -2.177 | Epsilon: 0.0100 | Loss: 73.6899
Episode 108500 | Reward:  -2.632 | Epsilon: 0.0100 | Loss: 78.2734
Episode 108550 | Reward:  -5.742 | Epsilon: 0.0100 | Loss: 75.0545
Episode 108600 | Reward:  -1.333 | Epsilon: 0.0100 | Loss: 85.8703
Episode 108650 | Reward:  -3.149 | Epsilon: 0.0100 | Loss: 78.6451
Episode 108700 | Reward:  -1.819 | Epsilon: 0.0100 | Loss: 78.6786
Episode 108750 | Reward:  -2.870 | Epsilon: 0.0100 | Loss: 40.8359
Episode 108800 | Reward:  -3.535 | Epsilon: 0.0100 | Loss: 94.9930
Episode 108850 | Reward:  -3.292 | Epsilon: 0.0100 | Loss: 79.9397
Episode 108900 | Reward:  -1.144 | Epsilon: 0.0100 | Loss: 88.1414
Episode 108950 | Reward:  -3.163 | Epsilon: 0.0100 | Loss: 39.4627
Episode 109000 | Reward:  -0.185 | Epsilon: 0.0100 | Loss: 49.8968
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:37).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:37)
Episode 109050 | Reward:  -6.666 | Epsilon: 0.0100 | Loss: 76.3959
Episode 109100 | Reward:  -6.860 | Epsilon: 0.0100 | Loss: 68.4829
Episode 109150 | Reward:  -9.534 | Epsilon: 0.0100 | Loss: 56.7800
Episode 109200 | Reward:  -1.974 | Epsilon: 0.0100 | Loss: 72.2526
Episode 109250 | Reward:  -4.269 | Epsilon: 0.0100 | Loss: 40.5183
Episode 109300 | Reward:  -7.495 | Epsilon: 0.0100 | Loss: 95.2301
Episode 109350 | Reward:  -6.175 | Epsilon: 0.0100 | Loss: 54.7623
Episode 109400 | Reward: -10.531 | Epsilon: 0.0100 | Loss: 70.8155
Episode 109450 | Reward:  -7.635 | Epsilon: 0.0100 | Loss: 70.1861
Episode 109500 | Reward:  -5.893 | Epsilon: 0.0100 | Loss: 65.1441
Episode 109550 | Reward:  -7.278 | Epsilon: 0.0100 | Loss: 70.2770
Episode 109600 | Reward:  -7.268 | Epsilon: 0.0100 | Loss: 68.7816
Episode 109650 | Reward:  -7.107 | Epsilon: 0.0100 | Loss: 73.6552
Episode 109700 | Reward:  -7.454 | Epsilon: 0.0100 | Loss: 118.8120
Episode 109750 | Reward:  -8.485 | Epsilon: 0.0100 | Loss: 66.1366
Episode 109800 | Reward: -10.758 | Epsilon: 0.0100 | Loss: 100.9381
Episode 109850 | Reward:  -8.578 | Epsilon: 0.0100 | Loss: 85.7365
Episode 109900 | Reward:  -8.768 | Epsilon: 0.0100 | Loss: 78.2603
Episode 109950 | Reward:  -7.927 | Epsilon: 0.0100 | Loss: 68.4597
Episode 110000 | Reward:  -9.157 | Epsilon: 0.0100 | Loss: 83.9413
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:38).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:38)
Episode 110050 | Reward:  -5.606 | Epsilon: 0.0100 | Loss: 73.1985
Episode 110100 | Reward:  -5.826 | Epsilon: 0.0100 | Loss: 79.0047
Episode 110150 | Reward:  -7.934 | Epsilon: 0.0100 | Loss: 110.3496
Episode 110200 | Reward:  -5.220 | Epsilon: 0.0100 | Loss: 84.7007
Episode 110250 | Reward:  -6.769 | Epsilon: 0.0100 | Loss: 89.7223
Episode 110300 | Reward:  -5.433 | Epsilon: 0.0100 | Loss: 79.6654
Episode 110350 | Reward:  -5.457 | Epsilon: 0.0100 | Loss: 56.1342
Episode 110400 | Reward:  -7.645 | Epsilon: 0.0100 | Loss: 116.7113
Episode 110450 | Reward:  -6.873 | Epsilon: 0.0100 | Loss: 70.1267
Episode 110500 | Reward:  -7.532 | Epsilon: 0.0100 | Loss: 87.3044
Episode 110550 | Reward:  -3.589 | Epsilon: 0.0100 | Loss: 87.5457
Episode 110600 | Reward:  -3.457 | Epsilon: 0.0100 | Loss: 86.2626
Episode 110650 | Reward:  -3.083 | Epsilon: 0.0100 | Loss: 40.8092
Episode 110700 | Reward:  -8.800 | Epsilon: 0.0100 | Loss: 68.2953
Episode 110750 | Reward:  -8.591 | Epsilon: 0.0100 | Loss: 86.3545
Episode 110800 | Reward:  -4.890 | Epsilon: 0.0100 | Loss: 73.7042
Episode 110850 | Reward:  -5.040 | Epsilon: 0.0100 | Loss: 61.8292
Episode 110900 | Reward:  -3.546 | Epsilon: 0.0100 | Loss: 75.9198
Episode 110950 | Reward:  -0.723 | Epsilon: 0.0100 | Loss: 86.1310
Episode 111000 | Reward:  -1.888 | Epsilon: 0.0100 | Loss: 67.8490
Model saved to PyTorch_models/model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:39).dict
✓ Model saved: model.DQN.hierarchical.Hierarchical.M1=8,M2=4.30-11-2025(21:39)
Episode 111050 | Reward:  -4.012 | Epsilon: 0.0100 | Loss: 72.2221
Episode 111100 | Reward:  -6.803 | Epsilon: 0.0100 | Loss: 81.7212
