nohup: ignoring input
Using device: cpu (CUDA not available)
======================================================================
FAST TRAINING MODE - Optimizations:
- M=8 rules (doubled capacity for learning strategies)
- Learning rate: 0.003 (3x normal)
- Batch size: 128 (smaller for faster updates)
- Update every game
- Target network sync every 50 episodes
- No rendering/visualization
======================================================================
Episode    50 | Reward:  -9.794 | Epsilon: 0.7783
Episode 43300 | Reward:  -9.411 | Epsilon: 0.0100 | Loss: 68582.7891
Episode 43350 | Reward: -11.223 | Epsilon: 0.0100 | Loss: 74251.2578
Episode 43400 | Reward:  -9.702 | Epsilon: 0.0100 | Loss: 90038.8438
Episode 43450 | Reward:  -6.619 | Epsilon: 0.0100 | Loss: 84801.6016
Episode 43500 | Reward:  -6.829 | Epsilon: 0.0100 | Loss: 72038.4688
Episode 43550 | Reward:  -8.051 | Epsilon: 0.0100 | Loss: 76921.5312
Episode 43600 | Reward:  -7.639 | Epsilon: 0.0100 | Loss: 79391.4844
Episode 43650 | Reward: -10.233 | Epsilon: 0.0100 | Loss: 90764.2578
Episode 43700 | Reward: -12.210 | Epsilon: 0.0100 | Loss: 59564.9180
Episode 43750 | Reward: -11.187 | Epsilon: 0.0100 | Loss: 77021.1328
Episode 43800 | Reward:  -9.026 | Epsilon: 0.0100 | Loss: 80202.9453
Episode 43850 | Reward:  -8.077 | Epsilon: 0.0100 | Loss: 78293.2734
Episode 43900 | Reward:  -5.905 | Epsilon: 0.0100 | Loss: 105424.5938
Episode 43950 | Reward:  -4.926 | Epsilon: 0.0100 | Loss: 82251.8516
Episode 44000 | Reward:  -7.397 | Epsilon: 0.0100 | Loss: 91084.4062
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:00).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:00).dict
Episode 44050 | Reward: -12.690 | Epsilon: 0.0100 | Loss: 74913.5312
Episode 44100 | Reward: -13.202 | Epsilon: 0.0100 | Loss: 91892.1016
Episode 44150 | Reward:  -9.843 | Epsilon: 0.0100 | Loss: 88971.6797
Episode 44200 | Reward:  -5.128 | Epsilon: 0.0100 | Loss: 92554.9609
Episode 44250 | Reward:  -4.509 | Epsilon: 0.0100 | Loss: 97177.0938
Episode 44300 | Reward:  -9.172 | Epsilon: 0.0100 | Loss: 127236.8125
Episode 44350 | Reward:  -9.791 | Epsilon: 0.0100 | Loss: 109630.7656
Episode 44400 | Reward: -10.643 | Epsilon: 0.0100 | Loss: 93485.5078
Episode 44450 | Reward:  -9.362 | Epsilon: 0.0100 | Loss: 113868.8828
Episode 44500 | Reward:  -9.588 | Epsilon: 0.0100 | Loss: 114808.2656
Episode 44550 | Reward: -12.108 | Epsilon: 0.0100 | Loss: 105608.8281
Episode 44600 | Reward: -12.170 | Epsilon: 0.0100 | Loss: 97346.3125
Episode 44650 | Reward:  -9.682 | Epsilon: 0.0100 | Loss: 125019.1250
Episode 44700 | Reward: -10.545 | Epsilon: 0.0100 | Loss: 102400.1094
Episode 44750 | Reward: -10.364 | Epsilon: 0.0100 | Loss: 126824.9531
Episode 44800 | Reward:  -9.380 | Epsilon: 0.0100 | Loss: 115664.9375
Episode 44850 | Reward:  -9.138 | Epsilon: 0.0100 | Loss: 94136.6250
Episode 44900 | Reward:  -7.620 | Epsilon: 0.0100 | Loss: 128798.5312
Episode 44950 | Reward: -11.827 | Epsilon: 0.0100 | Loss: 123622.9531
Episode 45000 | Reward: -11.645 | Epsilon: 0.0100 | Loss: 122679.9375
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:04).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:04).dict
Episode 45050 | Reward:  -9.400 | Epsilon: 0.0100 | Loss: 94264.7812
Episode 45100 | Reward:  -7.267 | Epsilon: 0.0100 | Loss: 126956.2656
Episode 45150 | Reward:  -6.645 | Epsilon: 0.0100 | Loss: 116308.2891
Episode 45200 | Reward:  -8.108 | Epsilon: 0.0100 | Loss: 110204.9062
Episode 45250 | Reward:  -9.605 | Epsilon: 0.0100 | Loss: 129098.4531
Episode 45300 | Reward:  -6.744 | Epsilon: 0.0100 | Loss: 116592.5781
Episode 45350 | Reward:  -5.826 | Epsilon: 0.0100 | Loss: 117258.6406
Episode 45400 | Reward:  -7.016 | Epsilon: 0.0100 | Loss: 168124.9375
Episode 45450 | Reward: -11.670 | Epsilon: 0.0100 | Loss: 119660.2656
Episode 45500 | Reward: -12.881 | Epsilon: 0.0100 | Loss: 108581.7422
Episode 45550 | Reward: -10.279 | Epsilon: 0.0100 | Loss: 137802.6562
Episode 45600 | Reward: -13.484 | Epsilon: 0.0100 | Loss: 133524.7188
Episode 45650 | Reward: -11.298 | Epsilon: 0.0100 | Loss: 162596.4688
Episode 45700 | Reward: -10.478 | Epsilon: 0.0100 | Loss: 99370.0703
Episode 45750 | Reward: -12.640 | Epsilon: 0.0100 | Loss: 129430.0547
Episode 45800 | Reward: -13.527 | Epsilon: 0.0100 | Loss: 199784.1094
Episode 45850 | Reward: -14.426 | Epsilon: 0.0100 | Loss: 147078.4219
Episode 45900 | Reward:  -9.991 | Epsilon: 0.0100 | Loss: 126736.2188
Episode 45950 | Reward:  -8.311 | Epsilon: 0.0100 | Loss: 135037.9062
Episode 46000 | Reward:  -7.867 | Epsilon: 0.0100 | Loss: 107897.5000
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:08).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:08).dict
Episode 46050 | Reward:  -8.344 | Epsilon: 0.0100 | Loss: 166496.7344
Episode 46100 | Reward:  -9.091 | Epsilon: 0.0100 | Loss: 141770.1719
Episode 46150 | Reward: -11.704 | Epsilon: 0.0100 | Loss: 166747.9219
Episode 46200 | Reward: -11.174 | Epsilon: 0.0100 | Loss: 159384.6562
Episode 46250 | Reward: -10.402 | Epsilon: 0.0100 | Loss: 164080.0469
Episode 46300 | Reward: -11.847 | Epsilon: 0.0100 | Loss: 166410.6562
Episode 46350 | Reward:  -8.227 | Epsilon: 0.0100 | Loss: 131164.3281
Episode 46400 | Reward: -11.992 | Epsilon: 0.0100 | Loss: 146919.5312
Episode 46450 | Reward: -13.328 | Epsilon: 0.0100 | Loss: 136137.5000
Episode 46500 | Reward: -13.186 | Epsilon: 0.0100 | Loss: 131850.4688
Episode 46550 | Reward:  -8.782 | Epsilon: 0.0100 | Loss: 133894.7656
Episode 46600 | Reward: -10.017 | Epsilon: 0.0100 | Loss: 127072.6797
Episode 46650 | Reward: -10.693 | Epsilon: 0.0100 | Loss: 181242.7656
Episode 46700 | Reward:  -9.402 | Epsilon: 0.0100 | Loss: 101980.4531
Episode 46750 | Reward: -12.308 | Epsilon: 0.0100 | Loss: 106999.6953
Episode 46800 | Reward:  -9.866 | Epsilon: 0.0100 | Loss: 132804.0625
Episode 46850 | Reward:  -9.086 | Epsilon: 0.0100 | Loss: 181126.4062
Episode 46900 | Reward: -12.746 | Epsilon: 0.0100 | Loss: 185026.2656
Episode 46950 | Reward: -13.622 | Epsilon: 0.0100 | Loss: 171342.2969
Episode 47000 | Reward: -13.469 | Epsilon: 0.0100 | Loss: 193862.7812
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:12).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:12).dict
Episode 47050 | Reward:  -9.001 | Epsilon: 0.0100 | Loss: 198836.3438
Episode 47100 | Reward: -13.772 | Epsilon: 0.0100 | Loss: 118432.3047
Episode 47150 | Reward:  -9.394 | Epsilon: 0.0100 | Loss: 174619.5156
Episode 47200 | Reward:  -8.689 | Epsilon: 0.0100 | Loss: 144175.3281
Episode 47250 | Reward: -10.019 | Epsilon: 0.0100 | Loss: 140168.6875
Episode 47300 | Reward:  -7.308 | Epsilon: 0.0100 | Loss: 144469.2031
Episode 47350 | Reward:  -6.944 | Epsilon: 0.0100 | Loss: 164140.2812
Episode 47400 | Reward:  -7.229 | Epsilon: 0.0100 | Loss: 199684.9219
Episode 47450 | Reward: -11.692 | Epsilon: 0.0100 | Loss: 152761.0156
Episode 47500 | Reward:  -9.502 | Epsilon: 0.0100 | Loss: 145375.8438
Episode 47550 | Reward: -13.901 | Epsilon: 0.0100 | Loss: 163995.1719
Episode 47600 | Reward:  -4.944 | Epsilon: 0.0100 | Loss: 185076.7188
Episode 47650 | Reward:  -4.058 | Epsilon: 0.0100 | Loss: 173994.3906
Episode 47700 | Reward:  -7.378 | Epsilon: 0.0100 | Loss: 162172.3438
Episode 47750 | Reward:  -8.906 | Epsilon: 0.0100 | Loss: 207810.4062
Episode 47800 | Reward: -11.154 | Epsilon: 0.0100 | Loss: 166892.1250
Episode 47850 | Reward:  -7.446 | Epsilon: 0.0100 | Loss: 211776.9219
Episode 47900 | Reward:  -7.436 | Epsilon: 0.0100 | Loss: 210901.3750
Episode 47950 | Reward:  -5.190 | Epsilon: 0.0100 | Loss: 148256.2969
Episode 48000 | Reward:  -5.869 | Epsilon: 0.0100 | Loss: 224332.1250
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:16).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:16).dict
Episode 48050 | Reward:  -5.592 | Epsilon: 0.0100 | Loss: 212460.8594
Episode 48100 | Reward:  -6.975 | Epsilon: 0.0100 | Loss: 194902.5625
Episode 48150 | Reward:  -7.421 | Epsilon: 0.0100 | Loss: 199228.7188
Episode 48200 | Reward:  -7.966 | Epsilon: 0.0100 | Loss: 168296.1875
Episode 48250 | Reward:  -8.205 | Epsilon: 0.0100 | Loss: 163151.0781
Episode 48300 | Reward:  -7.126 | Epsilon: 0.0100 | Loss: 202944.6562
Episode 48350 | Reward:  -8.214 | Epsilon: 0.0100 | Loss: 172642.9375
Episode 48400 | Reward: -12.822 | Epsilon: 0.0100 | Loss: 200423.0625
Episode 48450 | Reward: -10.625 | Epsilon: 0.0100 | Loss: 174560.6562
Episode 48500 | Reward:  -8.523 | Epsilon: 0.0100 | Loss: 167490.6562
Episode 48550 | Reward:  -9.396 | Epsilon: 0.0100 | Loss: 211862.4844
Episode 48600 | Reward:  -6.113 | Epsilon: 0.0100 | Loss: 208419.9062
Episode 48650 | Reward:  -7.904 | Epsilon: 0.0100 | Loss: 219395.7812
Episode 48700 | Reward: -12.729 | Epsilon: 0.0100 | Loss: 206713.8906
Episode 48750 | Reward:  -9.894 | Epsilon: 0.0100 | Loss: 228283.2656
Episode 48800 | Reward: -10.600 | Epsilon: 0.0100 | Loss: 170072.7812
Episode 48850 | Reward: -10.513 | Epsilon: 0.0100 | Loss: 193271.8594
Episode 48900 | Reward: -10.141 | Epsilon: 0.0100 | Loss: 202517.2188
Episode 48950 | Reward:  -9.262 | Epsilon: 0.0100 | Loss: 222227.2969
Episode 49000 | Reward:  -8.893 | Epsilon: 0.0100 | Loss: 211463.9531
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:20).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:20).dict
Episode 49050 | Reward:  -9.721 | Epsilon: 0.0100 | Loss: 153268.6719
Episode 49100 | Reward: -10.621 | Epsilon: 0.0100 | Loss: 183639.8750
Episode 49150 | Reward:  -7.344 | Epsilon: 0.0100 | Loss: 167270.0312
Episode 49200 | Reward:  -7.523 | Epsilon: 0.0100 | Loss: 204614.5938
Episode 49250 | Reward: -10.334 | Epsilon: 0.0100 | Loss: 223456.0781
Episode 49300 | Reward: -10.045 | Epsilon: 0.0100 | Loss: 120248.8828
Episode 49350 | Reward:  -9.017 | Epsilon: 0.0100 | Loss: 146413.0625
Episode 49400 | Reward:  -9.600 | Epsilon: 0.0100 | Loss: 152336.9062
Episode 49450 | Reward:  -9.066 | Epsilon: 0.0100 | Loss: 176169.1094
Episode 49500 | Reward:  -7.996 | Epsilon: 0.0100 | Loss: 178612.2188
Episode 49550 | Reward:  -3.588 | Epsilon: 0.0100 | Loss: 198203.5938
Episode 49600 | Reward:  -6.955 | Epsilon: 0.0100 | Loss: 212933.1094
Episode 49650 | Reward:  -6.437 | Epsilon: 0.0100 | Loss: 140256.6250
Episode 49700 | Reward:  -7.871 | Epsilon: 0.0100 | Loss: 179730.4844
Episode 49750 | Reward:  -8.635 | Epsilon: 0.0100 | Loss: 134381.9375
Episode 49800 | Reward:  -8.037 | Epsilon: 0.0100 | Loss: 220094.0000
Episode 49850 | Reward: -13.245 | Epsilon: 0.0100 | Loss: 190226.6250
Episode 49900 | Reward: -10.351 | Epsilon: 0.0100 | Loss: 160123.1875
Episode 49950 | Reward:  -8.950 | Epsilon: 0.0100 | Loss: 203787.6406
Episode 50000 | Reward:  -9.530 | Epsilon: 0.0100 | Loss: 146050.1875
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:24).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:24).dict
Episode 50050 | Reward:  -9.314 | Epsilon: 0.0100 | Loss: 138554.8906
Episode 50100 | Reward:  -6.401 | Epsilon: 0.0100 | Loss: 142453.9062
Episode 50150 | Reward: -10.045 | Epsilon: 0.0100 | Loss: 156993.6875
Episode 50200 | Reward:  -9.632 | Epsilon: 0.0100 | Loss: 151140.3125
Episode 50250 | Reward:  -7.571 | Epsilon: 0.0100 | Loss: 125278.4688
Episode 50300 | Reward:  -8.289 | Epsilon: 0.0100 | Loss: 162505.7188
Episode 50350 | Reward:  -9.615 | Epsilon: 0.0100 | Loss: 140309.4375
Episode 50400 | Reward: -11.602 | Epsilon: 0.0100 | Loss: 163554.9531
Episode 50450 | Reward:  -9.310 | Epsilon: 0.0100 | Loss: 162504.4062
Episode 50500 | Reward:  -5.596 | Epsilon: 0.0100 | Loss: 116435.6094
Episode 50550 | Reward:  -8.724 | Epsilon: 0.0100 | Loss: 135100.5781
Episode 50600 | Reward:  -7.800 | Epsilon: 0.0100 | Loss: 144062.7812
Episode 50650 | Reward:  -8.569 | Epsilon: 0.0100 | Loss: 138117.0625
Episode 50700 | Reward:  -5.282 | Epsilon: 0.0100 | Loss: 113519.8750
Episode 50750 | Reward:  -8.381 | Epsilon: 0.0100 | Loss: 172752.7031
Episode 50800 | Reward:  -9.060 | Epsilon: 0.0100 | Loss: 105211.5938
Episode 50850 | Reward:  -5.365 | Epsilon: 0.0100 | Loss: 115746.3359
Episode 50900 | Reward:  -3.352 | Epsilon: 0.0100 | Loss: 126664.7812
Episode 50950 | Reward:  -5.610 | Epsilon: 0.0100 | Loss: 142508.8750
Episode 51000 | Reward:  -5.639 | Epsilon: 0.0100 | Loss: 90437.3750
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:28).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:28).dict
Episode 51050 | Reward:  -6.400 | Epsilon: 0.0100 | Loss: 144850.4219
Episode 51100 | Reward:  -6.574 | Epsilon: 0.0100 | Loss: 141208.3594
Episode 51150 | Reward:  -8.452 | Epsilon: 0.0100 | Loss: 124819.2031
Episode 51200 | Reward:  -7.347 | Epsilon: 0.0100 | Loss: 155190.6250
Episode 51250 | Reward:  -5.712 | Epsilon: 0.0100 | Loss: 145164.4375
Episode 51300 | Reward:  -6.417 | Epsilon: 0.0100 | Loss: 133747.3594
Episode 51350 | Reward:  -4.763 | Epsilon: 0.0100 | Loss: 140694.7812
Episode 51400 | Reward:  -3.454 | Epsilon: 0.0100 | Loss: 125184.8359
Episode 51450 | Reward:  -6.114 | Epsilon: 0.0100 | Loss: 124761.5000
Episode 51500 | Reward:  -4.404 | Epsilon: 0.0100 | Loss: 130097.4844
Episode 51550 | Reward:  -6.737 | Epsilon: 0.0100 | Loss: 126413.0234
Episode 51600 | Reward:  -4.158 | Epsilon: 0.0100 | Loss: 137110.2500
Episode 51650 | Reward:  -5.326 | Epsilon: 0.0100 | Loss: 139354.1406
Episode 51700 | Reward:  -6.525 | Epsilon: 0.0100 | Loss: 143527.9219
Episode 51750 | Reward:  -7.412 | Epsilon: 0.0100 | Loss: 135180.1562
Episode 51800 | Reward: -10.326 | Epsilon: 0.0100 | Loss: 156952.8594
Episode 51850 | Reward:  -9.473 | Epsilon: 0.0100 | Loss: 110876.2422
Episode 51900 | Reward:  -8.262 | Epsilon: 0.0100 | Loss: 117443.8359
Episode 51950 | Reward:  -6.023 | Epsilon: 0.0100 | Loss: 131885.1562
Episode 52000 | Reward:  -7.283 | Epsilon: 0.0100 | Loss: 111539.4141
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:32).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:32).dict
Episode 52050 | Reward:  -6.971 | Epsilon: 0.0100 | Loss: 120579.1875
Episode 52100 | Reward:  -8.328 | Epsilon: 0.0100 | Loss: 114642.0391
Episode 52150 | Reward: -11.152 | Epsilon: 0.0100 | Loss: 151595.8281
Episode 52200 | Reward:  -6.489 | Epsilon: 0.0100 | Loss: 142495.4375
Episode 52250 | Reward:  -8.121 | Epsilon: 0.0100 | Loss: 154035.9375
Episode 52300 | Reward:  -7.858 | Epsilon: 0.0100 | Loss: 140980.2344
Episode 52350 | Reward:  -5.633 | Epsilon: 0.0100 | Loss: 157770.2969
Episode 52400 | Reward:  -5.885 | Epsilon: 0.0100 | Loss: 100741.9297
Episode 52450 | Reward:  -9.961 | Epsilon: 0.0100 | Loss: 123873.1953
Episode 52500 | Reward:  -8.623 | Epsilon: 0.0100 | Loss: 116782.1719
Episode 52550 | Reward:  -8.398 | Epsilon: 0.0100 | Loss: 119985.3672
Episode 52600 | Reward:  -9.221 | Epsilon: 0.0100 | Loss: 140869.4062
Episode 52650 | Reward:  -6.311 | Epsilon: 0.0100 | Loss: 144430.1250
Episode 52700 | Reward:  -8.270 | Epsilon: 0.0100 | Loss: 128223.8906
Episode 52750 | Reward:  -8.497 | Epsilon: 0.0100 | Loss: 153209.4844
Episode 52800 | Reward:  -5.062 | Epsilon: 0.0100 | Loss: 133919.0312
Episode 52850 | Reward:  -7.032 | Epsilon: 0.0100 | Loss: 115608.1172
Episode 52900 | Reward:  -6.809 | Epsilon: 0.0100 | Loss: 119303.8984
Episode 52950 | Reward:  -3.679 | Epsilon: 0.0100 | Loss: 144939.5000
Episode 53000 | Reward:  -3.606 | Epsilon: 0.0100 | Loss: 111353.7422
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:36).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:36).dict
Episode 53050 | Reward:  -8.682 | Epsilon: 0.0100 | Loss: 153676.1875
Episode 53100 | Reward:  -6.787 | Epsilon: 0.0100 | Loss: 122665.9922
Episode 53150 | Reward:  -5.713 | Epsilon: 0.0100 | Loss: 118683.7969
Episode 53200 | Reward:  -4.808 | Epsilon: 0.0100 | Loss: 153703.8438
Episode 53250 | Reward:  -6.661 | Epsilon: 0.0100 | Loss: 136501.5469
Episode 53300 | Reward:  -4.215 | Epsilon: 0.0100 | Loss: 134440.2656
Episode 53350 | Reward:  -5.241 | Epsilon: 0.0100 | Loss: 126069.9922
Episode 53400 | Reward:  -5.672 | Epsilon: 0.0100 | Loss: 128286.2812
Episode 53450 | Reward:  -7.129 | Epsilon: 0.0100 | Loss: 160294.9062
Episode 53500 | Reward:  -6.772 | Epsilon: 0.0100 | Loss: 156441.0000
Episode 53550 | Reward:  -6.189 | Epsilon: 0.0100 | Loss: 168007.7500
Episode 53600 | Reward:  -6.145 | Epsilon: 0.0100 | Loss: 135771.5469
Episode 53650 | Reward:  -8.960 | Epsilon: 0.0100 | Loss: 113440.0234
Episode 53700 | Reward:  -9.068 | Epsilon: 0.0100 | Loss: 156311.8438
Episode 53750 | Reward:  -8.248 | Epsilon: 0.0100 | Loss: 149925.9375
Episode 53800 | Reward:  -7.472 | Epsilon: 0.0100 | Loss: 146534.1094
Episode 53850 | Reward:  -6.807 | Epsilon: 0.0100 | Loss: 114945.6094
Episode 53900 | Reward:  -9.119 | Epsilon: 0.0100 | Loss: 146358.6250
Episode 53950 | Reward:  -9.680 | Epsilon: 0.0100 | Loss: 167952.6562
Episode 54000 | Reward:  -7.190 | Epsilon: 0.0100 | Loss: 119742.0312
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:40).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:40).dict
Episode 54050 | Reward:  -7.781 | Epsilon: 0.0100 | Loss: 182616.5312
Episode 54100 | Reward:  -7.659 | Epsilon: 0.0100 | Loss: 112582.7344
Episode 54150 | Reward: -10.864 | Epsilon: 0.0100 | Loss: 106289.3906
Episode 54200 | Reward:  -9.596 | Epsilon: 0.0100 | Loss: 105020.6172
Episode 54250 | Reward:  -6.049 | Epsilon: 0.0100 | Loss: 121535.7109
Episode 54300 | Reward:  -8.301 | Epsilon: 0.0100 | Loss: 128059.1797
Episode 54350 | Reward:  -7.294 | Epsilon: 0.0100 | Loss: 147741.8438
Episode 54400 | Reward:  -4.426 | Epsilon: 0.0100 | Loss: 113883.6875
Episode 54450 | Reward:  -8.453 | Epsilon: 0.0100 | Loss: 139471.4531
Episode 54500 | Reward:  -6.377 | Epsilon: 0.0100 | Loss: 130083.6406
Episode 54550 | Reward:  -8.592 | Epsilon: 0.0100 | Loss: 101478.8438
Episode 54600 | Reward:  -6.557 | Epsilon: 0.0100 | Loss: 93383.6328
Episode 54650 | Reward:  -5.444 | Epsilon: 0.0100 | Loss: 122506.4688
Episode 54700 | Reward:  -7.740 | Epsilon: 0.0100 | Loss: 127409.7031
Episode 54750 | Reward:  -6.386 | Epsilon: 0.0100 | Loss: 147054.7812
Episode 54800 | Reward:  -5.527 | Epsilon: 0.0100 | Loss: 105885.0156
Episode 54850 | Reward:  -5.661 | Epsilon: 0.0100 | Loss: 134736.1562
Episode 54900 | Reward:  -6.117 | Epsilon: 0.0100 | Loss: 101545.2344
Episode 54950 | Reward:  -7.482 | Epsilon: 0.0100 | Loss: 128275.1562
Episode 55000 | Reward: -10.269 | Epsilon: 0.0100 | Loss: 145147.6094
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:44).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:44).dict
Episode 55050 | Reward:  -7.445 | Epsilon: 0.0100 | Loss: 141502.1562
Episode 55100 | Reward:  -5.614 | Epsilon: 0.0100 | Loss: 109196.0703
Episode 55150 | Reward:  -7.845 | Epsilon: 0.0100 | Loss: 126513.7578
Episode 55200 | Reward:  -7.400 | Epsilon: 0.0100 | Loss: 181398.6719
Episode 55250 | Reward:  -4.857 | Epsilon: 0.0100 | Loss: 134074.3750
Episode 55300 | Reward:  -6.552 | Epsilon: 0.0100 | Loss: 139681.0938
Episode 55350 | Reward:  -5.689 | Epsilon: 0.0100 | Loss: 137048.3125
Episode 55400 | Reward:  -4.722 | Epsilon: 0.0100 | Loss: 127722.7266
Episode 55450 | Reward:  -5.285 | Epsilon: 0.0100 | Loss: 99599.7188
Episode 55500 | Reward:  -5.176 | Epsilon: 0.0100 | Loss: 117438.5234
Episode 55550 | Reward:  -7.698 | Epsilon: 0.0100 | Loss: 104732.4297
Episode 55600 | Reward:  -5.041 | Epsilon: 0.0100 | Loss: 123906.6562
Episode 55650 | Reward:  -4.800 | Epsilon: 0.0100 | Loss: 113317.1875
Episode 55700 | Reward:  -5.093 | Epsilon: 0.0100 | Loss: 102794.5078
Episode 55750 | Reward:  -4.365 | Epsilon: 0.0100 | Loss: 136642.5625
Episode 55800 | Reward:  -4.507 | Epsilon: 0.0100 | Loss: 143058.0000
Episode 55850 | Reward:  -7.983 | Epsilon: 0.0100 | Loss: 110851.9531
Episode 55900 | Reward:  -9.217 | Epsilon: 0.0100 | Loss: 120400.7891
Episode 55950 | Reward:  -6.727 | Epsilon: 0.0100 | Loss: 99980.1094
Episode 56000 | Reward:  -8.006 | Epsilon: 0.0100 | Loss: 111900.0625
Model saved to PyTorch_models/model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:48).dict.dict
✓ Model saved: model.DQN.logic_with_vars.AlgebraicLogic.AlgebraicLogic.M=8x(J=2,I=3,L=2).30-11-2025(04:48).dict
Episode 56050 | Reward:  -9.697 | Epsilon: 0.0100 | Loss: 115565.9844
Episode 56100 | Reward:  -8.937 | Epsilon: 0.0100 | Loss: 107366.8281
Episode 56150 | Reward:  -7.662 | Epsilon: 0.0100 | Loss: 115476.0234
Episode 56200 | Reward: -11.811 | Epsilon: 0.0100 | Loss: 117369.5938
Episode 56250 | Reward: -11.856 | Epsilon: 0.0100 | Loss: 96239.5625
Episode 56300 | Reward:  -8.049 | Epsilon: 0.0100 | Loss: 116489.7422
Episode 56350 | Reward:  -9.685 | Epsilon: 0.0100 | Loss: 112678.1406
Episode 56400 | Reward: -10.694 | Epsilon: 0.0100 | Loss: 131955.5938
Episode 56450 | Reward:  -9.616 | Epsilon: 0.0100 | Loss: 127300.4062
Episode 56500 | Reward:  -5.833 | Epsilon: 0.0100 | Loss: 116728.0859
Episode 56550 | Reward:  -5.710 | Epsilon: 0.0100 | Loss: 130390.6484
Episode 56600 | Reward:  -7.077 | Epsilon: 0.0100 | Loss: 123391.7969
Episode 56650 | Reward:  -5.300 | Epsilon: 0.0100 | Loss: 94874.0156
Episode 56700 | Reward:  -5.653 | Epsilon: 0.0100 | Loss: 104171.6875
Episode 56750 | Reward:  -5.183 | Epsilon: 0.0100 | Loss: 133061.9375
Episode 56800 | Reward:  -8.362 | Epsilon: 0.0100 | Loss: 108388.0625
Episode 56850 | Reward:  -8.076 | Epsilon: 0.0100 | Loss: 109066.4141
Episode 56900 | Reward:  -5.839 | Epsilon: 0.0100 | Loss: 87976.8125
Episode 56950 | Reward:  -7.186 | Epsilon: 0.0100 | Loss: 106378.2969
Episode 57000 | Reward:  -7.744 | Epsilon: 0.0100 | Loss: 106833.8984
